date,province,amphoe,dustboy_lat,dustboy_lon,pm25
2026-05-03,แพร่,เมืองแพร่,18.150909,100.157705,24
2026-05-03,แม่ฮ่องสอน,ขุนยวม,18.779572549999997,97.92674075,39
2026-05-03,แม่ฮ่องสอน,ปางมะผ้า,19.564455340000002,98.22842786,61
2026-05-03,แม่ฮ่องสอน,ปาย,19.356414721131312,98.43347319286639,52
2026-05-03,แม่ฮ่องสอน,สบเมย,17.964319000000003,97.9309635,72
2026-05-03,แม่ฮ่องสอน,เมือง,19.299731003573527,97.97391222750423,79
2026-05-03,แม่ฮ่องสอน,แม่ลาน้อย,18.458245140550233,97.94186199064221,37
2026-05-03,แม่ฮ่องสอน,แม่สะเรียง,18.062980084502897,97.91765149380238,44
2026-05-04,น่าน,ทุ่งช้าง,19.5206378,100.9249478,56
2026-05-04,น่าน,ท่าวังผา,19.13539,100.78569,53
2026-05-04,น่าน,นาน้อย,18.3400774,100.7131756,60
2026-05-04,น่าน,นาหมื่น,18.1925731938654,100.5816336043955,44
2026-05-04,น่าน,บ้านหลวง,18.851955,100.436006,44
2026-05-04,น่าน,เฉลิมพระเกียรติ,19.59637250571473,101.0840821795708,58
2026-05-04,พะเยา,จุน,19.521310741423473,100.10119565397656,70
2026-05-04,พะเยา,ดอกคำใต้,19.188882142971078,100.00871407427996,46
2026-05-04,พะเยา,ปง,19.199536825970533,100.32502424106148,48
2026-05-04,พะเยา,ภูซาง,19.627917995580933,100.37496994062866,57
2026-05-04,พะเยา,เชียงคำ,19.491600966511793,100.33708013838243,82
2026-05-04,พะเยา,เชียงม่วน,18.87195070869528,100.23149387698828,69
2026-05-04,พะเยา,เมือง,19.192388401159832,99.87167092290606,53
2026-05-04,พะเยา,เมืองพะเยา,19.177165,99.834642,45
2026-05-04,พะเยา,แม่ใจ,19.3420596,99.8152521,95
2026-05-04,ลำปาง,วังเหนือ,19.063790929085734,99.57479368195058,72
2026-05-04,ลำปาง,สบปราบ,17.879619758624656,99.34006093260246,75
2026-05-04,ลำปาง,ห้างฉัตร,18.31464,99.365573,74
2026-05-04,ลำปาง,เกาะคา,18.21688215,99.34114796,58
2026-05-04,ลำปาง,เมือง,18.239587793958812,99.4708140886155,89
2026-05-04,ลำปาง,เมืองลำปาง,18.418525,99.543508,60
2026-05-04,ลำปาง,แม่เมาะ,18.37634352537003,99.79439233899221,73
2026-05-04,ลำพูน,บ้านโฮ่ง,18.33706,98.70776,86
2026-05-04,ลำพูน,ลี้,17.788888874464103,98.9457424823258,51
2026-05-04,ลำพูน,เมือง,18.518738990880017,99.02511545293177,68
2026-05-04,ลำพูน,เมือง บ้านฝั่งหมิ่น,18.436577,98.955827,87
2026-05-04,ลำพูน,เมืองลำพูน,18.548979000000003,99.0441495,45
2026-05-04,ลำพูน,แม่ทา,18.4161025,99.0033274,95
2026-05-04,ลำพูน (ก,รมน. ลำพูน),18.331694,98.818839,96
2026-05-04,อุตรดิตถ์,ตรอน,17.445823,100.14284,63
2026-05-04,อุตรดิตถ์,ฟากท่า,18.003028470578386,100.88328877419808,47
2026-05-04,เชียงราย,ขุนตาล,19.911817925597,100.29802263,31
2026-05-04,เชียงราย,ดอยหลวง.,20.11713,100.10946,81
2026-05-04,เชียงราย,ป่าแดด,19.508281732459174,99.99097574602813,87
2026-05-04,เชียงราย,พญาเม็งราย,19.850303790282243,100.14595757300928,60
2026-05-04,เชียงราย,พาน,19.547752648770036,99.7586797873154,56
2026-05-04,เชียงราย,เชียงของ,20.157540666666666,100.35939533333332,51
2026-05-04,เชียงราย,เชียงแสน,20.272101,100.077606,85
2026-05-04,เชียงราย,เทิง,19.724623523894778,100.24266780882905,55
2026-05-04,เชียงราย,เมือง,19.9552415021469,99.7568528154666,47
2026-05-04,เชียงราย,เวียงชัย,19.895483326666668,100.01200949999999,56
2026-05-04,เชียงราย,เวียงเชียงรุ้ง,20.01794636895146,100.04770044382853,63
2026-05-04,เชียงราย,แม่จัน,20.15878395,99.96240195,52
2026-05-04,เชียงราย,แม่ฟ้าหลวง,20.309390149951337,99.56042555489125,67
2026-05-04,เชียงราย,แม่ลาว,19.76583,99.73855,46
2026-05-04,เชียงราย,แม่สรวย,19.642196,99.525286,32
2026-05-04,เชียงราย,แม่สาย,20.383722679846773,99.92539586689031,67
2026-05-04,เชียงราย (ก,แม่สรวย,19.614124,99.478223,85
2026-05-04,เชียงใหม่,กัลยาณิวัฒนา,18.963982496445126,98.41647016605216,33
2026-05-04,เชียงใหม่,จอมทอง,18.41788057876232,98.6768951613708,40
2026-05-04,เชียงใหม่,ดอยสะเก็ด,18.849669175,99.16225315,40
2026-05-04,เชียงใหม่,ดอยหล่อ,18.47771243893752,98.78072604442652,64
2026-05-04,เชียงใหม่,ดอยเต่า,17.996381310956767,98.65600585080338,41
2026-05-04,เชียงใหม่,ฝาง,19.913293,99.206827,33
2026-05-04,เชียงใหม่,พร้าว,19.3054985,99.17465675,66
2026-05-04,เชียงใหม่,สะเมิง,18.84665,98.732259,30
2026-05-04,เชียงใหม่,สันกำแพง,18.74461639526151,99.11884898886804,60
2026-05-04,เชียงใหม่,สันทราย,18.8566111944521,99.03646869178272,69
2026-05-04,เชียงใหม่,สันป่าตอง,18.63403148381118,98.88318245251847,56
2026-05-04,เชียงใหม่,สารภี,18.70048567500466,99.05720783503469,54
2026-05-04,เชียงใหม่,หางดง,18.704911035534998,98.93280168925362,57
2026-05-04,เชียงใหม่,อมก๋อย,17.668272208073574,98.39139542294829,59
2026-05-04,เชียงใหม่,ฮอด,18.185575104999998,98.61158552,59
2026-05-04,เชียงใหม่,เชียงดาว,19.466319838448914,98.97128160101079,61
2026-05-04,เชียงใหม่,เมือง,18.790735778046113,98.96209219043807,58
2026-05-04,เชียงใหม่,เมืองเชียงใหม่,18.772478,98.995551,83
2026-05-04,เชียงใหม่,เวียงแหง,19.560701870696757,98.63519183068554,28
2026-05-04,เชียงใหม่,แม่ริม,18.86830853933333,98.95848173333333,59
2026-05-04,เชียงใหม่,แม่วาง,18.61577,98.77391,58
2026-05-04,เชียงใหม่,แม่ออน,18.7045805,99.256939,38
2026-05-04,เชียงใหม่,แม่อาย,20.04,99.3024,44
2026-05-04,เชียงใหม่,แม่แจ่ม,18.506217499999998,98.390641,54
2026-05-04,เชียงใหม่,แม่แตง,19.136687442146954,98.96053523664791,69
2026-05-04,เชียงใหม่,ไชยปราการ,19.726106,99.14017849999999,44
2026-05-04,เชียงใหม่ (Outdoor),สันกำแพง,18.7866714,99.162726,58
2026-05-04,เชียงใหม่ (outdoor),เมือง,18.762817,99.002805,68
2026-05-04,เเม่ฮ่องสอน,ปางมะผ้า,19.650577,98.093104,39
2026-05-04,แพร่,ร้องกวาง,18.307634262860542,100.29124223068229,57
2026-05-04,แพร่,ลอง,18.0896667,99.8438863,31
2026-05-04,แพร่,วังชิ้น,17.8892929,99.5984095,73
2026-05-04,แพร่,สอง,18.460248,100.1823043,80
2026-05-04,แพร่,สูงเม่น,18.074608070829743,100.11718445332016,66
2026-05-04,แพร่,เด่นชัย,17.982854,100.054273,91
2026-05-04,แพร่,เมือง,18.1331585,100.1545941,91
2026-05-04,แพร่,เมืองแพร่,18.150909,100.157705,95
2026-05-04,แม่ฮ่องสอน,ขุนยวม,18.779572549999997,97.92674075,45
2026-05-04,แม่ฮ่องสอน,ปางมะผ้า,19.564455340000002,98.22842786,63
2026-05-04,แม่ฮ่องสอน,ปาย,19.356414721131312,98.43347319286639,65
2026-05-04,แม่ฮ่องสอน,สบเมย,17.964319000000003,97.9309635,66
2026-05-04,แม่ฮ่องสอน,เมือง,19.299731003573527,97.97391222750423,57
2026-05-04,แม่ฮ่องสอน,แม่ลาน้อย,18.458245140550233,97.94186199064221,55
2026-05-04,แม่ฮ่องสอน,แม่สะเรียง,18.062980084502897,97.91765149380238,86
2026-05-05,น่าน,ทุ่งช้าง,19.5206378,100.9249478,86
2026-05-05,น่าน,ท่าวังผา,19.13539,100.78569,33
2026-05-05,น่าน,นาน้อย,18.3400774,100.7131756,88
2026-05-05,น่าน,นาหมื่น,18.1925731938654,100.5816336043955,55
2026-05-05,น่าน,บ้านหลวง,18.851955,100.436006,86
2026-05-05,น่าน,เฉลิมพระเกียรติ,19.59637250571473,101.0840821795708,99
2026-05-05,พะเยา,จุน,19.521310741423473,100.10119565397656,83
2026-05-05,พะเยา,ดอกคำใต้,19.188882142971078,100.00871407427996,47
2026-05-05,พะเยา,ปง,19.199536825970533,100.32502424106148,42
2026-05-05,พะเยา,ภูซาง,19.627917995580933,100.37496994062866,52
2026-05-05,พะเยา,เชียงคำ,19.491600966511793,100.33708013838243,59
2026-05-05,พะเยา,เชียงม่วน,18.87195070869528,100.23149387698828,51
2026-05-05,พะเยา,เมือง,19.192388401159832,99.87167092290606,60
2026-05-05,พะเยา,เมืองพะเยา,19.177165,99.834642,38
2026-05-05,พะเยา,แม่ใจ,19.3420596,99.8152521,75
2026-05-05,ลำปาง,วังเหนือ,19.063790929085734,99.57479368195058,45
2026-05-05,ลำปาง,สบปราบ,17.879619758624656,99.34006093260246,49
2026-05-05,ลำปาง,ห้างฉัตร,18.31464,99.365573,41
2026-05-05,ลำปาง,เกาะคา,18.21688215,99.34114796,79
2026-05-05,ลำปาง,เมือง,18.239587793958812,99.4708140886155,59
2026-05-05,ลำปาง,เมืองลำปาง,18.418525,99.543508,25
2026-05-05,ลำปาง,แม่เมาะ,18.37634352537003,99.79439233899221,61
2026-05-05,ลำพูน,บ้านโฮ่ง,18.33706,98.70776,75
2026-05-05,ลำพูน,ลี้,17.788888874464103,98.9457424823258,50
2026-05-05,ลำพูน,เมือง,18.518738990880017,99.02511545293177,58
2026-05-05,ลำพูน,เมือง บ้านฝั่งหมิ่น,18.436577,98.955827,56
2026-05-05,ลำพูน,เมืองลำพูน,18.548979000000003,99.0441495,42
2026-05-05,ลำพูน,แม่ทา,18.4161025,99.0033274,30
2026-05-05,ลำพูน (ก,รมน. ลำพูน),18.331694,98.818839,49
2026-05-05,อุตรดิตถ์,ตรอน,17.445823,100.14284,50
2026-05-05,อุตรดิตถ์,ฟากท่า,18.003028470578386,100.88328877419808,44
2026-05-05,เชียงราย,ขุนตาล,19.911817925597,100.29802263,89
2026-05-05,เชียงราย,ดอยหลวง.,20.11713,100.10946,26
2026-05-05,เชียงราย,ป่าแดด,19.508281732459174,99.99097574602813,61
2026-05-05,เชียงราย,พญาเม็งราย,19.850303790282243,100.14595757300928,49
2026-05-05,เชียงราย,พาน,19.547752648770036,99.7586797873154,65
2026-05-05,เชียงราย,เชียงของ,20.157540666666666,100.35939533333332,59
2026-05-05,เชียงราย,เชียงแสน,20.272101,100.077606,39
2026-05-05,เชียงราย,เทิง,19.724623523894778,100.24266780882905,81
2026-05-05,เชียงราย,เมือง,19.9552415021469,99.7568528154666,55
2026-05-05,เชียงราย,เวียงชัย,19.895483326666668,100.01200949999999,63
2026-05-05,เชียงราย,เวียงเชียงรุ้ง,20.01794636895146,100.04770044382853,44
2026-05-05,เชียงราย,แม่จัน,20.15878395,99.96240195,54
2026-05-05,เชียงราย,แม่ฟ้าหลวง,20.309390149951337,99.56042555489125,64
2026-05-05,เชียงราย,แม่ลาว,19.76583,99.73855,94
2026-05-05,เชียงราย,แม่สรวย,19.642196,99.525286,73
2026-05-05,เชียงราย,แม่สาย,20.383722679846773,99.92539586689031,65
2026-05-05,เชียงราย (ก,แม่สรวย,19.614124,99.478223,65
2026-05-05,เชียงใหม่,กัลยาณิวัฒนา,18.963982496445126,98.41647016605216,91
2026-05-05,เชียงใหม่,จอมทอง,18.41788057876232,98.6768951613708,72
2026-05-05,เชียงใหม่,ดอยสะเก็ด,18.849669175,99.16225315,74
2026-05-05,เชียงใหม่,ดอยหล่อ,18.47771243893752,98.78072604442652,49
2026-05-05,เชียงใหม่,ดอยเต่า,17.996381310956767,98.65600585080338,74
2026-05-05,เชียงใหม่,ฝาง,19.913293,99.206827,88
2026-05-05,เชียงใหม่,พร้าว,19.3054985,99.17465675,44
2026-05-05,เชียงใหม่,สะเมิง,18.84665,98.732259,68
2026-05-05,เชียงใหม่,สันกำแพง,18.74461639526151,99.11884898886804,65
2026-05-05,เชียงใหม่,สันทราย,18.8566111944521,99.03646869178272,60
2026-05-05,เชียงใหม่,สันป่าตอง,18.63403148381118,98.88318245251847,91
2026-05-05,เชียงใหม่,สารภี,18.70048567500466,99.05720783503469,55
2026-05-05,เชียงใหม่,หางดง,18.704911035534998,98.93280168925362,62
2026-05-05,เชียงใหม่,อมก๋อย,17.668272208073574,98.39139542294829,37
2026-05-05,เชียงใหม่,ฮอด,18.185575104999998,98.61158552,67
2026-05-05,เชียงใหม่,เชียงดาว,19.466319838448914,98.97128160101079,47
2026-05-05,เชียงใหม่,เมือง,18.790735778046113,98.96209219043807,53
2026-05-05,เชียงใหม่,เมืองเชียงใหม่,18.772478,98.995551,46
2026-05-05,เชียงใหม่,เวียงแหง,19.560701870696757,98.63519183068554,51
2026-05-05,เชียงใหม่,แม่ริม,18.86830853933333,98.95848173333333,46
2026-05-05,เชียงใหม่,แม่วาง,18.61577,98.77391,91
2026-05-05,เชียงใหม่,แม่ออน,18.7045805,99.256939,62
2026-05-05,เชียงใหม่,แม่อาย,20.04,99.3024,26
2026-05-05,เชียงใหม่,แม่แจ่ม,18.506217499999998,98.390641,52
2026-05-05,เชียงใหม่,แม่แตง,19.136687442146954,98.96053523664791,70
2026-05-05,เชียงใหม่,ไชยปราการ,19.726106,99.14017849999999,40
2026-05-05,เชียงใหม่ (Outdoor),สันกำแพง,18.7866714,99.162726,85
2026-05-05,เชียงใหม่ (outdoor),เมือง,18.762817,99.002805,78
2026-05-05,เเม่ฮ่องสอน,ปางมะผ้า,19.650577,98.093104,78
2026-05-05,แพร่,ร้องกวาง,18.307634262860542,100.29124223068229,49
2026-05-05,แพร่,ลอง,18.0896667,99.8438863,54
2026-05-05,แพร่,วังชิ้น,17.8892929,99.5984095,58
2026-05-05,แพร่,สอง,18.460248,100.1823043,66
2026-05-05,แพร่,สูงเม่น,18.074608070829743,100.11718445332016,56
2026-05-05,แพร่,เด่นชัย,17.982854,100.054273,76
2026-05-05,แพร่,เมือง,18.1331585,100.1545941,49
2026-05-05,แพร่,เมืองแพร่,18.150909,100.157705,20
2026-05-05,แม่ฮ่องสอน,ขุนยวม,18.779572549999997,97.92674075,72
2026-05-05,แม่ฮ่องสอน,ปางมะผ้า,19.564455340000002,98.22842786,55
2026-05-05,แม่ฮ่องสอน,ปาย,19.356414721131312,98.43347319286639,75
2026-05-05,แม่ฮ่องสอน,สบเมย,17.964319000000003,97.9309635,75
2026-05-05,แม่ฮ่องสอน,เมือง,19.299731003573527,97.97391222750423,56
2026-05-05,แม่ฮ่องสอน,แม่ลาน้อย,18.458245140550233,97.94186199064221,46
2026-05-05,แม่ฮ่องสอน,แม่สะเรียง,18.062980084502897,97.91765149380238,76
2026-05-06,น่าน,ทุ่งช้าง,19.5206378,100.9249478,95
2026-05-06,น่าน,ท่าวังผา,19.13539,100.78569,78
2026-05-06,น่าน,นาน้อย,18.3400774,100.7131756,72
2026-05-06,น่าน,นาหมื่น,18.1925731938654,100.5816336043955,53
2026-05-06,น่าน,บ้านหลวง,18.851955,100.436006,34
2026-05-06,น่าน,เฉลิมพระเกียรติ,19.59637250571473,101.0840821795708,56
2026-05-06,พะเยา,จุน,19.521310741423473,100.10119565397656,26
2026-05-06,พะเยา,ดอกคำใต้,19.188882142971078,100.00871407427996,68
2026-05-06,พะเยา,ปง,19.199536825970533,100.32502424106148,59
2026-05-06,พะเยา,ภูซาง,19.627917995580933,100.37496994062866,55
2026-05-06,พะเยา,เชียงคำ,19.491600966511793,100.33708013838243,55
2026-05-06,พะเยา,เชียงม่วน,18.87195070869528,100.23149387698828,24
2026-05-06,พะเยา,เมือง,19.192388401159832,99.87167092290606,65
2026-05-06,พะเยา,เมืองพะเยา,19.177165,99.834642,57
2026-05-06,พะเยา,แม่ใจ,19.3420596,99.8152521,70
2026-05-06,ลำปาง,วังเหนือ,19.063790929085734,99.57479368195058,84
2026-05-06,ลำปาง,สบปราบ,17.879619758624656,99.34006093260246,45
2026-05-06,ลำปาง,ห้างฉัตร,18.31464,99.365573,25
2026-05-06,ลำปาง,เกาะคา,18.21688215,99.34114796,94
2026-05-06,ลำปาง,เมือง,18.239587793958812,99.4708140886155,46
2026-05-06,ลำปาง,เมืองลำปาง,18.418525,99.543508,52
2026-05-06,ลำปาง,แม่เมาะ,18.37634352537003,99.79439233899221,58
2026-05-06,ลำพูน,บ้านโฮ่ง,18.33706,98.70776,73
2026-05-06,ลำพูน,ลี้,17.788888874464103,98.9457424823258,62
2026-05-06,ลำพูน,เมือง,18.518738990880017,99.02511545293177,60
2026-05-06,ลำพูน,เมือง บ้านฝั่งหมิ่น,18.436577,98.955827,24
2026-05-06,ลำพูน,เมืองลำพูน,18.548979000000003,99.0441495,62
2026-05-06,ลำพูน,แม่ทา,18.4161025,99.0033274,40
2026-05-06,ลำพูน (ก,รมน. ลำพูน),18.331694,98.818839,96
2026-05-06,อุตรดิตถ์,ตรอน,17.445823,100.14284,94
2026-05-06,อุตรดิตถ์,ฟากท่า,18.003028470578386,100.88328877419808,52
2026-05-06,เชียงราย,ขุนตาล,19.911817925597,100.29802263,66
2026-05-06,เชียงราย,ดอยหลวง.,20.11713,100.10946,43
2026-05-06,เชียงราย,ป่าแดด,19.508281732459174,99.99097574602813,56
2026-05-06,เชียงราย,พญาเม็งราย,19.850303790282243,100.14595757300928,70
2026-05-06,เชียงราย,พาน,19.547752648770036,99.7586797873154,45
2026-05-06,เชียงราย,เชียงของ,20.157540666666666,100.35939533333332,57
2026-05-06,เชียงราย,เชียงแสน,20.272101,100.077606,73
2026-05-06,เชียงราย,เทิง,19.724623523894778,100.24266780882905,71
2026-05-06,เชียงราย,เมือง,19.9552415021469,99.7568528154666,47
2026-05-06,เชียงราย,เวียงชัย,19.895483326666668,100.01200949999999,44
2026-05-06,เชียงราย,เวียงเชียงรุ้ง,20.01794636895146,100.04770044382853,81
2026-05-06,เชียงราย,แม่จัน,20.15878395,99.96240195,68
2026-05-06,เชียงราย,แม่ฟ้าหลวง,20.309390149951337,99.56042555489125,50
2026-05-06,เชียงราย,แม่ลาว,19.76583,99.73855,93
2026-05-06,เชียงราย,แม่สรวย,19.642196,99.525286,52
2026-05-06,เชียงราย,แม่สาย,20.383722679846773,99.92539586689031,48
2026-05-06,เชียงราย (ก,แม่สรวย,19.614124,99.478223,29
2026-05-06,เชียงใหม่,กัลยาณิวัฒนา,18.963982496445126,98.41647016605216,91
2026-05-06,เชียงใหม่,จอมทอง,18.41788057876232,98.6768951613708,25
2026-05-06,เชียงใหม่,ดอยสะเก็ด,18.849669175,99.16225315,42
2026-05-06,เชียงใหม่,ดอยหล่อ,18.47771243893752,98.78072604442652,97
2026-05-06,เชียงใหม่,ดอยเต่า,17.996381310956767,98.65600585080338,53
2026-05-06,เชียงใหม่,ฝาง,19.913293,99.206827,47
2026-05-06,เชียงใหม่,พร้าว,19.3054985,99.17465675,76
2026-05-06,เชียงใหม่,สะเมิง,18.84665,98.732259,27
2026-05-06,เชียงใหม่,สันกำแพง,18.74461639526151,99.11884898886804,52
2026-05-06,เชียงใหม่,สันทราย,18.8566111944521,99.03646869178272,58
2026-05-06,เชียงใหม่,สันป่าตอง,18.63403148381118,98.88318245251847,90
2026-05-06,เชียงใหม่,สารภี,18.70048567500466,99.05720783503469,72
2026-05-06,เชียงใหม่,หางดง,18.704911035534998,98.93280168925362,53
2026-05-06,เชียงใหม่,อมก๋อย,17.668272208073574,98.39139542294829,52
2026-05-06,เชียงใหม่,ฮอด,18.185575104999998,98.61158552,55
2026-05-06,เชียงใหม่,เชียงดาว,19.466319838448914,98.97128160101079,60
2026-05-06,เชียงใหม่,เมือง,18.790735778046113,98.96209219043807,64
2026-05-06,เชียงใหม่,เมืองเชียงใหม่,18.772478,98.995551,87
2026-05-06,เชียงใหม่,เวียงแหง,19.560701870696757,98.63519183068554,36
2026-05-06,เชียงใหม่,แม่ริม,18.86830853933333,98.95848173333333,30
2026-05-06,เชียงใหม่,แม่วาง,18.61577,98.77391,79
2026-05-06,เชียงใหม่,แม่ออน,18.7045805,99.256939,47
2026-05-06,เชียงใหม่,แม่อาย,20.04,99.3024,48
2026-05-06,เชียงใหม่,แม่แจ่ม,18.506217499999998,98.390641,39
2026-05-06,เชียงใหม่,แม่แตง,19.136687442146954,98.96053523664791,51
2026-05-06,เชียงใหม่,ไชยปราการ,19.726106,99.14017849999999,54
2026-05-06,เชียงใหม่ (Outdoor),สันกำแพง,18.7866714,99.162726,78
2026-05-06,เชียงใหม่ (outdoor),เมือง,18.762817,99.002805,46
2026-05-06,เเม่ฮ่องสอน,ปางมะผ้า,19.650577,98.093104,78
2026-05-06,แพร่,ร้องกวาง,18.307634262860542,100.29124223068229,30
2026-05-06,แพร่,ลอง,18.0896667,99.8438863,27
2026-05-06,แพร่,วังชิ้น,17.8892929,99.5984095,57
2026-05-06,แพร่,สอง,18.460248,100.1823043,94
2026-05-06,แพร่,สูงเม่น,18.074608070829743,100.11718445332016,63
2026-05-06,แพร่,เด่นชัย,17.982854,100.054273,51
2026-05-06,แพร่,เมือง,18.1331585,100.1545941,92
2026-05-06,แพร่,เมืองแพร่,18.150909,100.157705,47
2026-05-06,แม่ฮ่องสอน,ขุนยวม,18.779572549999997,97.92674075,45
2026-05-06,แม่ฮ่องสอน,ปางมะผ้า,19.564455340000002,98.22842786,69
2026-05-06,แม่ฮ่องสอน,ปาย,19.356414721131312,98.43347319286639,56
2026-05-06,แม่ฮ่องสอน,สบเมย,17.964319000000003,97.9309635,66
2026-05-06,แม่ฮ่องสอน,เมือง,19.299731003573527,97.97391222750423,47
2026-05-06,แม่ฮ่องสอน,แม่ลาน้อย,18.458245140550233,97.94186199064221,86
2026-05-06,แม่ฮ่องสอน,แม่สะเรียง,18.062980084502897,97.91765149380238,63
